Date,UserName,Compound
2017-12-14,Jim Cramer,0.5768
2017-12-14,Jim Cramer,-0.6114
2017-12-14,Jim Cramer,0.3612
2017-12-14,CNBC,0.1901
2017-12-14,Jim Cramer,0.5962
2017-12-14,Jim Cramer,0.1531
2017-12-14,Bloomberg Markets,-0.5859
2017-12-14,Financial Times,-0.4404
2017-12-14,CNBC,0.25
2017-12-14,CNBC,0.2263
2017-12-14,CNNMoney,-0.5994
2017-12-14,Financial Times,0.1655
2017-12-14,Bloomberg Markets,0.4588
2017-12-14,CNNMoney,0.3818
2017-12-14,Financial Times,0.2263
2017-12-14,CNBC,-0.802
2017-12-14,The Motley Fool,0.0516
2017-12-14,Financial Times,0.3818
2017-12-14,CNBC,-0.4767
2017-12-14,CNBC,-0.34
2017-12-14,CNNMoney,-0.3182
2017-12-14,Financial Times,0.2023
2017-12-14,CNBC,0.4939
2017-12-14,Bloomberg Markets,0.0258
2017-12-14,Bloomberg Markets,-0.25
2017-12-14,Jim Cramer,0.7901
2017-12-14,Jim Cramer,0.3444
2017-12-14,Jim Cramer,0.5707
2017-12-14,CNBC,0.3612
2017-12-14,CNNMoney,0.6369
2017-12-14,Financial Times,0.3818
2017-12-14,Financial Times,0.0258
2017-12-14,CNBC,0.128
2017-12-14,CNBC,0.3182
2017-12-14,Bloomberg Markets,0.6369
2017-12-14,CNNMoney,0.4019
2017-12-14,Financial Times,-0.1531
2017-12-14,Financial Times,-0.296
2017-12-14,CNBC,0.3818
2017-12-14,Financial Times,0.3818
2017-12-14,CNBC,0.0772
2017-12-14,CNBC,-0.3716
2017-12-14,Financial Times,0.0258
2017-12-14,CNBC,0.6124
2017-12-14,CNBC,0.6124
2017-12-14,Financial Times,0.3818
2017-12-14,CNNMoney,0.3818
2017-12-14,CNNMoney,0.3612
2017-12-14,Financial Times,0.4019
2017-12-14,Financial Times,0.3818
2017-12-14,Financial Times,-0.2732
2017-12-14,Bloomberg Markets,-0.296
2017-12-14,Financial Times,0.34
2017-12-14,Financial Times,-0.3412
2017-12-14,Financial Times,0.2263
2017-12-14,CNBC,-0.4404
2017-12-14,Financial Times,-0.0772
2017-12-14,Financial Times,-0.3818
2017-12-14,Financial Times,-0.5574
2017-12-14,Financial Times,0.4939
2017-12-14,Financial Times,0.0258
2017-12-14,Financial Times,-0.4404
2017-12-14,Financial Times,-0.4215
2017-12-14,Bloomberg Markets,0.2263
2017-12-14,CNBC,-0.4019
2017-12-14,CNNMoney,0.6249
2017-12-14,Bloomberg Markets,0.3818
2017-12-14,Financial Times,0.3182
2017-12-14,Financial Times,0.4019
2017-12-14,Financial Times,0.128
2017-12-14,Jim Cramer,0.4588
2017-12-14,Jim Cramer,0.4199
2017-12-14,Financial Times,0.6249
2017-12-14,Financial Times,-0.128
2017-12-14,CNBC,0.2023
2017-12-14,Financial Times,-0.1027
2017-12-14,Financial Times,-0.1027
2017-12-14,Financial Times,0.3818
2017-12-14,Financial Times,-0.5267
2017-12-14,CNBC,0.6369
2017-12-14,CNBC,0.4939
2017-12-14,Financial Times,-0.4404
2017-12-14,Financial Times,-0.25
2017-12-14,Financial Times,0.3182
2017-12-14,Financial Times,0.5106
2017-12-14,Financial Times,0.4019
2017-12-14,Bloomberg Markets,-0.6249
2017-12-14,Jim Cramer,0.765
2017-12-14,Jim Cramer,0.6114
2017-12-14,Financial Times,-0.4215
2017-12-14,Financial Times,-0.2263
2017-12-14,CNBC,0.4588
2017-12-14,Financial Times,0.1531
2017-12-14,Bloomberg Markets,0.4588
2017-12-14,CNBC,0.3818
2017-12-14,Bloomberg Markets,0.2263
2017-12-14,CNBC,0.2732
2017-12-14,Financial Times,0.1779
2017-12-14,CNBC,0.4404
2017-12-14,CNBC,-0.2732
2017-12-14,Financial Times,-0.2732
2017-12-14,Financial Times,-0.1027
2017-12-14,Financial Times,-0.1027
2017-12-14,CNBC,0.4019
2017-12-14,Bloomberg Markets,0.4588
2017-12-14,Bloomberg Markets,0.25
2017-12-14,Financial Times,0.2023
2017-12-14,Financial Times,-0.4939
2017-12-14,Financial Times,-0.6124
2017-12-14,Financial Times,0.2023
2017-12-14,Financial Times,-0.0772
2017-12-14,Financial Times,0.5106
2017-12-14,CNBC,-0.5994
2017-12-14,CNBC,0.0772
2017-12-14,Financial Times,-0.1852
2017-12-14,Financial Times,0.3612
2017-12-14,CNBC,-0.4939
2017-12-14,CNBC,0.4754
2017-12-14,Financial Times,0.3818
2017-12-14,CNBC,0.0516
2017-12-14,Financial Times,-0.25
2017-12-14,CNBC,-0.3182
2017-12-14,CNBC,-0.8126
2017-12-14,CNBC,0.6369
2017-12-14,Financial Times,-0.5719
2017-12-14,CNBC,0.1779
2017-12-14,CNBC,0.1779
2017-12-14,The Motley Fool,0.7108
2017-12-14,CNBC,0.2732
2017-12-14,CNBC,0.0772
2017-12-14,Financial Times,-0.4019
2017-12-14,CNBC,0.2263
2017-12-14,CNBC,0.6369
2017-12-14,Financial Times,-0.5106
2017-12-14,CNBC,0.5106
2017-12-14,CNBC,-0.5994
2017-12-14,Bloomberg Markets,0.5267
2017-12-14,CNNMoney,0.1779
2017-12-14,CNBC,0.7351
2017-12-14,CNNMoney,0.6369
2017-12-14,Financial Times,-0.4404
2017-12-14,Financial Times,0.296
2017-12-14,Bloomberg Markets,0.5719
2017-12-14,Financial Times,-0.3182
2017-12-14,CNBC,-0.5267
2017-12-14,CNNMoney,0.2023
2017-12-14,Financial Times,0.4588
2017-12-14,Financial Times,0.4019
2017-12-14,CNBC,0.6478
2017-12-14,CNNMoney,0.7269
2017-12-14,WSJ Markets,0.296
2017-12-14,CNBC,0.4215
2017-12-14,CNBC,-0.25
2017-12-14,Jim Cramer,0.636
2017-12-14,Jim Cramer,-0.2732
2017-12-14,CNBC,0.4404
2017-12-14,CNBC,-0.5423
2017-12-14,The Motley Fool,0.4215
2017-12-14,Jim Cramer,0.2263
2017-12-14,CNBC,-0.296
2017-12-14,CNBC,0.8402
2017-12-14,Financial Times,-0.3818
2017-12-14,Justin Wolfers,0.5106
2017-12-14,CNBC,-0.4019
2017-12-14,CNBC,0.296
2017-12-14,CNNMoney,-0.4767
2017-12-14,CNBC,0.4767
2017-12-14,CNNMoney,0.4019
2017-12-14,CNBC,0.8176
2017-12-14,CNBC,-0.4019
2017-12-14,CNBC,0.296
2017-12-14,CNBC,0.6808
2017-12-14,Financial Times,-0.3612
2017-12-14,CNBC,-0.6997
2017-12-14,CNBC,-0.5423
2017-12-14,CNBC,0.4404
2017-12-14,CNBC,0.4939
2017-12-14,CNNMoney,0.4404
2017-12-14,CNBC,0.2023
2017-12-14,CNBC,0.4939
2017-12-14,CNBC,0.5256
2017-12-14,Bloomberg Markets,0.7783
2017-12-14,CNBC,0.34
2017-12-14,Financial Times,-0.4588
2017-12-14,Financial Times,0.5994
2017-12-14,WSJ Markets,-0.128
2017-12-14,Financial Times,-0.3818
2017-12-14,CNBC,-0.25
2017-12-14,The Motley Fool,-0.2411
2017-12-14,CNBC,-0.25
2017-12-14,Financial Times,0.4404
2017-12-14,Financial Times,-0.2924
2017-12-14,Bloomberg Markets,0.4201
2017-12-14,CNBC,0.7845
2017-12-14,CNBC,-0.1027
2017-12-14,CNBC,-0.1027
2017-12-14,Financial Times,-0.6908
2017-12-14,CNBC,0.6369
2017-12-14,CNBC,0.3612
2017-12-14,CNBC,0.5106
2017-12-14,Financial Times,-0.4215
2017-12-14,Financial Times,0.3612
2017-12-14,Bloomberg Markets,-0.2732
2017-12-14,Financial Times,-0.3182
2017-12-14,CNBC,0.34
2017-12-14,Financial Times,-0.0258
2017-12-14,CNBC,0.296
2017-12-14,CNBC,-0.7003
2017-12-14,The Motley Fool,0.2944
2017-12-14,CNNMoney,0.6633
2017-12-14,Bloomberg Markets,0.2732
2017-12-14,CNBC,0.128
2017-12-14,CNBC,-0.296
2017-12-14,CNNMoney,-0.1027
2017-12-14,CNBC,0.7906
2017-12-14,Financial Times,0.5994
2017-12-14,CNBC,-0.3182
2017-12-14,CNBC,0.3182
2017-12-14,Justin Wolfers,0.4019
2017-12-14,CNBC,0.5719
2017-12-14,CNBC,0.4854
2017-12-14,Paul Krugman,0.2023
2017-12-14,Financial Times,-0.1027
2017-12-14,Paul Krugman,-0.296
2017-12-14,Paul Krugman,-0.0772
2017-12-14,CNBC,0.2263
2017-12-14,CNNMoney,0.1779
2017-12-14,Financial Times,-0.6705
2017-12-14,CNBC,0.4588
2017-12-14,CNBC,-0.7003
2017-12-14,Bloomberg Markets,-0.6705
2017-12-14,CNBC,0.6369
2017-12-14,CNBC,0.1531
2017-12-14,Financial Times,-0.5719
2017-12-14,Financial Times,0.296
2017-12-14,CNBC,-0.3182
2017-12-14,CNNMoney,-0.128
2017-12-14,Jim Cramer,0.128
2017-12-14,CNBC,-0.128
2017-12-14,CNNMoney,-0.2732
2017-12-14,CNBC,-0.2732
2017-12-14,Jim Cramer,-0.4559
2017-12-14,CNBC,0.6124
2017-12-14,CNBC,0.3612
2017-12-14,Financial Times,0.6705
2017-12-14,Financial Times,0.296
2017-12-14,Bloomberg Markets,-0.3612
2017-12-14,CNNMoney,0.1531
2017-12-14,CNBC,0.3612
2017-12-14,CNBC,-0.0516
2017-12-14,Financial Times,0.3291
2017-12-14,CNBC,0.2732
2017-12-14,Justin Wolfers,0.5574
2017-12-14,CNBC,0.197
2017-12-14,The Motley Fool,-0.1511
2017-12-14,CNBC,0.3875
2017-12-14,Justin Wolfers,0.7783
2017-12-14,CNBC,0.3612
2017-12-14,CNBC,-0.4973
2017-12-14,CNBC,0.34
2017-12-14,CNBC,-0.2924
2017-12-14,Financial Times,0.4019
2017-12-14,Financial Times,-0.296
